chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chrX	14883374	FANCB	ENST00000324138.3	1.10038759689922	412	259	258	-2321	-2322	-2481	153	2579	159
chrX	14883374	FANCB	ENST00000398334.1	1.10038759689922	526	259	258	-2321	-2322	-2481	267	2579	159
chrX	16857977	TXLNG	ENST00000380122.5	1.74732199117832	1246	1186	1185	-401	-402	-3154	60	1586	2752
chrX	16857977	TXLNG	ENST00000398155.4	1.66330814441646	845	790	789	-401	-402	-3152	55	1190	2750
chrX	16862274	TXLNG	ENST00000380122.5	2.86632764257174	4032	3972	3971	2385	2384	-368	60	1586	2752
chrX	16862274	TXLNG	ENST00000398155.4	2.86695747001091	3631	3576	3575	2385	2384	-366	55	1190	2750
chrX	16863001	RBBP7	ENST00000380084.4	2.41207349081365	1811	1567	1566	157	156	-224	244	1409	380
chrX	16863001	RBBP7	ENST00000380087.2	2.22622478386167	1795	1435	1434	157	156	-537	360	1277	693
chrX	16863001	RBBP7	ENST00000404022.1	2.45507246376812	1715	1408	1407	157	156	-188	307	1250	344
chrX	16863179	RBBP7	ENST00000380084.4	1.98510638297872	1633	1389	1388	-21	-22	-402	244	1409	380
chrX	16863179	RBBP7	ENST00000380087.2	1.98356807511737	1617	1257	1256	-21	-22	-715	360	1277	693
chrX	16863179	RBBP7	ENST00000404022.1	1.98321342925659	1537	1230	1229	-21	-22	-366	307	1250	344
chrX	16876825	RBBP7	ENST00000380084.4	1.41631205673759	831	587	586	-823	-824	-1204	244	1409	380
chrX	16876825	RBBP7	ENST00000380087.2	1.35602503912363	815	455	454	-823	-824	-1517	360	1277	693
chrX	16876825	RBBP7	ENST00000404022.1	1.34212629896083	735	428	427	-823	-824	-1168	307	1250	344
chrX	17768098	SCML1	ENST00000380041.3	1.39191919191919	715	388	387	-602	-603	-1281	327	989	678
chrX	17768098	SCML1	ENST00000380043.3	1.33773377337734	634	307	306	-602	-603	-2195	327	908	1592
chrX	17768098	SCML1	ENST00000380045.3	1.03987240829346	483	25	24	-602	-603	-2195	458	626	1592
chrX	17768098	SCML1	ENST00000398080.1	1.03987240829346	482	25	24	-602	-603	-2194	457	626	1591
chrX	17771450	SCML1	ENST00000380041.3	1.93737373737374	1255	928	927	-62	-63	-741	327	989	678
chrX	17771450	SCML1	ENST00000380043.3	1.93179317931793	1174	847	846	-62	-63	-1655	327	908	1592
chrX	17771450	SCML1	ENST00000380045.3	1.90111642743222	1023	565	564	-62	-63	-1655	458	626	1592
chrX	17771450	SCML1	ENST00000398080.1	1.90111642743222	1022	565	564	-62	-63	-1654	457	626	1591
chrX	17772644	SCML1	ENST00000380043.3	2.71060891399874	2368	2041	2040	1132	1131	-461	327	908	1592
chrX	17772644	SCML1	ENST00000380045.3	2.71060891399874	2217	1759	1758	1132	1131	-461	458	626	1592
chrX	17772644	SCML1	ENST00000398080.1	2.71105527638191	2216	1759	1758	1132	1131	-460	457	626	1591
chrX	20143388	EIF1AX	ENST00000379607.5	2.80147835269271	3674	3471	3470	3036	3035	-752	203	434	3787
chrX	20143414	EIF1AX	ENST00000379607.5	2.79461457233369	3648	3445	3444	3010	3009	-778	203	434	3787
chrX	20173250	RPS6KA3	ENST00000379565.3	2.04847822125023	2696	2489	2488	266	265	-5221	207	2222	5486
chrX	20173250	RPS6KA3	ENST00000544447.1	2.61574074074074	2887	2405	2404	266	265	-166	482	2138	431
chrX	21861372	MBTPS2	ENST00000365779.2	1.16112789526687	240	160	159	-833	-834	-4216	80	992	3382
chrX	21861372	MBTPS2	ENST00000379484.5	1.1025641025641	258	160	159	-1400	-1401	-4169	98	1559	2768
chrX	23693123	PRDX4	ENST00000379331.3	1.67023172905526	395	376	375	-185	-186	-456	19	560	270
chrX	23693123	PRDX4	ENST00000379341.4	1.46078431372549	500	376	375	-440	-441	-504	124	815	63
chrX	23693145	PRDX4	ENST00000379331.3	1.70944741532977	417	398	397	-163	-164	-434	19	560	270
chrX	23693145	PRDX4	ENST00000379341.4	1.48774509803922	522	398	397	-418	-419	-482	124	815	63
chrX	23697309	PRDX4	ENST00000379341.4	1.61764705882353	628	504	503	-312	-313	-376	124	815	63
chrX	23697386	PRDX4	ENST00000379341.4	1.71200980392157	705	581	580	-235	-236	-299	124	815	63
chrX	23700549	PRDX4	ENST00000379341.4	1.77941176470588	760	636	635	-180	-181	-244	124	815	63
chrX	24003283	KLHL15	ENST00000328046.8	2.65579623899072	4825	4570	4569	2755	2754	-1446	255	1814	4200
chrX	24006599	KLHL15	ENST00000328046.8	1.69090909090909	1509	1254	1253	-561	-562	-4762	255	1814	4200
chrX	24095171	EIF2S3	ENST00000253039.4	2.22681281618887	1940	1688	1687	269	268	-917	252	1418	1185
chrX	24229051	ZFX	ENST00000304543.5	1.81720430107527	2229	1976	1975	-442	-443	-766	253	2417	323
chrX	24229051	ZFX	ENST00000338565.3	1.80511463844797	1853	1826	1825	-442	-443	-1052	27	2267	609
chrX	24229051	ZFX	ENST00000379177.1	1.81720430107527	2402	1976	1975	-442	-443	-5155	426	2417	4712
chrX	24229051	ZFX	ENST00000379188.3	1.81720430107527	2074	1976	1975	-442	-443	-5321	98	2417	4878
chrX	24229051	ZFX	ENST00000539115.1	1.74465626805315	1479	1289	1288	-442	-443	-5321	190	1730	4878
chrX	24229051	ZFX	ENST00000540034.1	1.82564102564103	2270	2093	2092	-442	-443	-665	177	2534	222
chrX	24229162	ZFX	ENST00000304543.5	1.8631100082713	2340	2087	2086	-331	-332	-655	253	2417	323
chrX	24229162	ZFX	ENST00000338565.3	1.85405643738977	1964	1937	1936	-331	-332	-941	27	2267	609
chrX	24229162	ZFX	ENST00000379177.1	1.8631100082713	2513	2087	2086	-331	-332	-5044	426	2417	4712
chrX	24229162	ZFX	ENST00000379188.3	1.8631100082713	2185	2087	2086	-331	-332	-5210	98	2417	4878
chrX	24229162	ZFX	ENST00000539115.1	1.80878105141537	1590	1400	1399	-331	-332	-5210	190	1730	4878
chrX	24229162	ZFX	ENST00000540034.1	1.86942800788955	2381	2204	2203	-331	-332	-554	177	2534	222
chrX	34647758	TMEM47	ENST00000275954.3	2.20683287165282	1476	1218	1217	672	671	-2577	258	545	3248
chrX	38664573	MID1IP1	ENST00000336949.6	1.67753623188406	1318	374	373	-178	-179	-1217	944	551	1038
chrX	38664573	MID1IP1	ENST00000378474.3	1.67753623188406	775	374	373	-178	-179	-1113	401	551	934
chrX	38664573	MID1IP1	ENST00000457894.1	1.67753623188406	693	374	373	-178	-179	-1208	319	551	1029
chrX	38664679	MID1IP1	ENST00000336949.6	1.8695652173913	1424	480	479	-72	-73	-1111	944	551	1038
chrX	38664679	MID1IP1	ENST00000378474.3	1.8695652173913	881	480	479	-72	-73	-1007	401	551	934
chrX	38664679	MID1IP1	ENST00000457894.1	1.8695652173913	799	480	479	-72	-73	-1102	319	551	1029
chrX	39911427	BCOR	ENST00000342274.4	1.98741773132017	5463	5101	5100	-65	-66	-926	362	5165	860
chrX	39911427	BCOR	ENST00000378444.4	1.98766135155657	5431	5203	5202	-65	-66	-926	228	5267	860
chrX	39911427	BCOR	ENST00000378455.4	1.9872848200313	5409	5047	5046	-65	-66	-928	362	5111	862
chrX	39911427	BCOR	ENST00000378463.1	1.9266987693954	1991	1732	1731	-137	-138	-238	259	1868	100
chrX	39911427	BCOR	ENST00000397354.3	1.98741773132017	5329	5101	5100	-65	-66	-928	228	5165	862
chrX	39923723	BCOR	ENST00000342274.4	1.65195509097948	3730	3368	3367	-1798	-1799	-2659	362	5165	860
chrX	39923723	BCOR	ENST00000378444.4	1.63933181473045	3596	3368	3367	-1900	-1901	-2761	228	5267	860
chrX	39923723	BCOR	ENST00000378455.4	1.64827856025039	3676	3314	3313	-1798	-1799	-2661	362	5111	862
chrX	39923723	BCOR	ENST00000378463.1	0.996153846153846	258	-1	-2	-1870	-1871	-1971	259	1868	100
chrX	39923723	BCOR	ENST00000397354.3	1.65195509097948	3596	3368	3367	-1798	-1799	-2661	228	5165	862
chrX	39931957	BCOR	ENST00000342274.4	1.511420828494	3004	2642	2641	-2524	-2525	-3385	362	5165	860
chrX	39931957	BCOR	ENST00000378444.4	1.50151860288535	2870	2642	2641	-2626	-2627	-3487	228	5267	860
chrX	39931957	BCOR	ENST00000378455.4	1.51682316118936	3004	2642	2641	-2470	-2471	-3333	362	5111	862
chrX	39931957	BCOR	ENST00000397354.3	1.511420828494	2870	2642	2641	-2524	-2525	-3387	228	5165	862
chrX	39932150	BCOR	ENST00000342274.4	1.47406116918312	2811	2449	2448	-2717	-2718	-3578	362	5165	860
chrX	39932150	BCOR	ENST00000378444.4	1.46488230827639	2677	2449	2448	-2819	-2820	-3680	228	5267	860
chrX	39932150	BCOR	ENST00000378455.4	1.47906885758998	2811	2449	2448	-2663	-2664	-3526	362	5111	862
chrX	39932150	BCOR	ENST00000397354.3	1.47406116918312	2677	2449	2448	-2717	-2718	-3580	228	5165	862
chrX	39932213	BCOR	ENST00000342274.4	1.4618660472319	2748	2386	2385	-2780	-2781	-3641	362	5165	860
chrX	39932213	BCOR	ENST00000378444.4	1.45292331055429	2614	2386	2385	-2882	-2883	-3743	228	5267	860
chrX	39932213	BCOR	ENST00000378455.4	1.46674491392801	2748	2386	2385	-2726	-2727	-3589	362	5111	862
chrX	39932213	BCOR	ENST00000397354.3	1.4618660472319	2614	2386	2385	-2780	-2781	-3643	228	5165	862
chrX	39933001	BCOR	ENST00000342274.4	1.3093302361595	1960	1598	1597	-3568	-3569	-4429	362	5165	860
chrX	39933001	BCOR	ENST00000378444.4	1.30334092634776	1826	1598	1597	-3670	-3671	-4531	228	5267	860
chrX	39933001	BCOR	ENST00000378455.4	1.31259780907668	1960	1598	1597	-3514	-3515	-4377	362	5111	862
chrX	39933001	BCOR	ENST00000397354.3	1.3093302361595	1826	1598	1597	-3568	-3569	-4431	228	5165	862
chrX	39933308	BCOR	ENST00000342274.4	1.24990321331785	1653	1291	1290	-3875	-3876	-4736	362	5165	860
chrX	39933308	BCOR	ENST00000378444.4	1.24506454062263	1519	1291	1290	-3977	-3978	-4838	228	5267	860
chrX	39933308	BCOR	ENST00000378455.4	1.25254303599374	1653	1291	1290	-3821	-3822	-4684	362	5111	862
chrX	39933308	BCOR	ENST00000397354.3	1.24990321331785	1519	1291	1290	-3875	-3876	-4738	228	5165	862
chrX	39933748	BCOR	ENST00000342274.4	1.16473093302362	1213	851	850	-4315	-4316	-5176	362	5165	860
chrX	39933748	BCOR	ENST00000378444.4	1.16154138192863	1079	851	850	-4417	-4418	-5278	228	5267	860
chrX	39933748	BCOR	ENST00000378455.4	1.1664710485133	1213	851	850	-4261	-4262	-5124	362	5111	862
chrX	39933748	BCOR	ENST00000397354.3	1.16473093302362	1079	851	850	-4315	-4316	-5178	228	5165	862
chrX	39934074	BCOR	ENST00000342274.4	1.10162601626016	887	525	524	-4641	-4642	-5502	362	5165	860
chrX	39934074	BCOR	ENST00000378444.4	1.0996583143508	753	525	524	-4743	-4744	-5604	228	5267	860
chrX	39934074	BCOR	ENST00000378455.4	1.10269953051643	887	525	524	-4587	-4588	-5450	362	5111	862
chrX	39934074	BCOR	ENST00000397354.3	1.10162601626016	753	525	524	-4641	-4642	-5504	228	5165	862
chrX	40489235	CXorf38	ENST00000327877.5	2.16003536693192	1167	1141	1140	181	180	-950	26	959	1130
chrX	40489235	CXorf38	ENST00000378421.1	2.79735682819383	2333	784	783	181	180	-46	1549	602	226
chrX	40489235	CXorf38	ENST00000378426.1	2.39949431099874	1832	1235	1234	632	631	-950	597	602	1581
chrX	41075670	USP9X	ENST00000324545.8	1.75845974329055	6482	5850	5849	-1863	-1864	-5918	632	7712	4054
chrX	41075670	USP9X	ENST00000378308.2	1.76320939334638	6482	5850	5849	-1815	-1816	-1888	632	7664	72
chrX	41075682	USP9X	ENST00000324545.8	1.76001555814858	6494	5862	5861	-1851	-1852	-5906	632	7712	4054
chrX	41075682	USP9X	ENST00000378308.2	1.76477495107632	6494	5862	5861	-1803	-1804	-1876	632	7664	72
chrX	41075690	USP9X	ENST00000324545.8	1.76105276805393	6502	5870	5869	-1843	-1844	-5898	632	7712	4054
chrX	41075690	USP9X	ENST00000378308.2	1.76581865622961	6502	5870	5869	-1795	-1796	-1868	632	7664	72
chrX	41089783	USP9X	ENST00000324545.8	1.97355114741346	8141	7509	7508	-204	-205	-4259	632	7712	4054
chrX	41089783	USP9X	ENST00000378308.2	1.973385518591	8093	7461	7460	-204	-205	-277	632	7664	72
chrX	41091807	USP9X	ENST00000324545.8	2.00739827373613	8375	7743	7742	30	29	-4025	632	7712	4054
chrX	41091807	USP9X	ENST00000378308.2	2.41095890410959	8327	7695	7694	30	29	-43	632	7664	72
chrX	41092037	USP9X	ENST00000324545.8	2.06411837237978	8605	7973	7972	260	259	-3795	632	7712	4054
chrX	41092739	USP9X	ENST00000324545.8	2.23723797780518	9307	8675	8674	962	961	-3093	632	7712	4054
chrX	41202506	DDX3X	ENST00000399959.2	1.29210658622423	1435	581	580	-1408	-1409	-3898	854	1988	2489
chrX	41202506	DDX3X	ENST00000457138.2	1.27460072127769	623	533	532	-1408	-1409	-1725	90	1940	316
chrX	41202506	DDX3X	ENST00000542215.1	1.76914778856526	714	713	712	-214	-215	-877	1	926	662
chrX	41207028	DDX3X	ENST00000399959.2	2.02248995983936	2899	2045	2044	56	55	-2434	854	1988	2489
chrX	41207028	DDX3X	ENST00000441189.2	2.1037037037037	566	476	475	56	55	-484	90	419	539
chrX	41207028	DDX3X	ENST00000457138.2	2.17665615141956	2087	1997	1996	56	55	-261	90	1940	316
chrX	41207062	DDX3X	ENST00000399959.2	2.03614457831325	2933	2079	2078	90	89	-2400	854	1988	2489
chrX	41207062	DDX3X	ENST00000441189.2	2.16666666666667	600	510	509	90	89	-450	90	419	539
chrX	41207062	DDX3X	ENST00000457138.2	2.28391167192429	2121	2031	2030	90	89	-227	90	1940	316
chrX	41207204	DDX3X	ENST00000399959.2	2.09317269076305	3075	2221	2220	232	231	-2258	854	1988	2489
chrX	41207204	DDX3X	ENST00000441189.2	2.42962962962963	742	652	651	232	231	-308	90	419	539
chrX	41207204	DDX3X	ENST00000457138.2	2.73186119873817	2263	2173	2172	232	231	-85	90	1940	316
chrX	41207278	DDX3X	ENST00000399959.2	2.12289156626506	3149	2295	2294	306	305	-2184	854	1988	2489
chrX	41207278	DDX3X	ENST00000441189.2	2.56666666666667	816	726	725	306	305	-234	90	419	539
chrX	41207278	DDX3X	ENST00000457138.2	2.96529968454259	2337	2247	2246	306	305	-11	90	1940	316
chrX	41207374	DDX3X	ENST00000399959.2	2.16144578313253	3245	2391	2390	402	401	-2088	854	1988	2489
chrX	41207374	DDX3X	ENST00000441189.2	2.74444444444444	912	822	821	402	401	-138	90	419	539
chrX	44383456	FUNDC1	ENST00000378045.4	1.97435897435897	624	456	455	-12	-13	-571	168	467	558
chrX	44938414	KDM6A	ENST00000377967.4	1.70423204945316	3002	2962	2961	-1244	-1245	-2435	40	4205	1190
chrX	44938414	KDM6A	ENST00000382899.4	1.70570144310386	2999	2983	2982	-1244	-1245	-1337	16	4226	92
chrX	44938414	KDM6A	ENST00000536777.1	1.69442397445345	2843	2827	2826	-1244	-1245	-1341	16	4070	96
chrX	44969446	KDM6A	ENST00000377967.4	1.98145506419401	4168	4128	4127	-78	-79	-1269	40	4205	1190
chrX	44969446	KDM6A	ENST00000382899.4	1.98154719659333	4165	4149	4148	-78	-79	-171	16	4226	92
chrX	44969446	KDM6A	ENST00000536777.1	1.98084008843036	4009	3993	3992	-78	-79	-175	16	4070	96
chrX	44970835	KDM6A	ENST00000377967.4	2.15029387069689	4425	4385	4384	179	178	-1012	40	4205	1190
chrX	47060689	UBA1	ENST00000335972.6	1.18948693736229	784	602	601	-2575	-2576	-2774	182	3176	198
chrX	47060689	UBA1	ENST00000377351.4	1.18948693736229	691	602	601	-2575	-2576	-2774	89	3176	198
chrX	47062122	UBA1	ENST00000335972.6	1.35945860875039	1324	1142	1141	-2035	-2036	-2234	182	3176	198
chrX	47062122	UBA1	ENST00000377351.4	1.35945860875039	1231	1142	1141	-2035	-2036	-2234	89	3176	198
chrX	47062173	UBA1	ENST00000335972.6	1.37551148882594	1375	1193	1192	-1984	-1985	-2183	182	3176	198
chrX	47062173	UBA1	ENST00000377351.4	1.37551148882594	1282	1193	1192	-1984	-1985	-2183	89	3176	198
chrX	47072231	UBA1	ENST00000335972.6	1.82310355681461	2797	2615	2614	-562	-563	-761	182	3176	198
chrX	47072231	UBA1	ENST00000377269.3	1.63050624589086	1737	959	958	-562	-563	-759	778	1520	196
chrX	47072231	UBA1	ENST00000377351.4	1.82310355681461	2704	2615	2614	-562	-563	-761	89	3176	198
chrX	47073744	UBA1	ENST00000335972.6	1.89927604658483	3039	2857	2856	-320	-321	-519	182	3176	198
chrX	47073744	UBA1	ENST00000377269.3	1.7896120973044	1979	1201	1200	-320	-321	-517	778	1520	196
chrX	47073744	UBA1	ENST00000377351.4	1.89927604658483	2946	2857	2856	-320	-321	-519	89	3176	198
chrX	47088154	CDK16	ENST00000276052.6	1.99241097489784	1777	1700	1699	-13	-14	-1238	77	1712	1224
chrX	47088154	CDK16	ENST00000357227.4	1.99128101945003	1901	1478	1477	-13	-14	-1242	423	1490	1228
chrX	47088154	CDK16	ENST00000457458.2	1.99138502319417	1915	1496	1495	-13	-14	-1242	419	1508	1228
chrX	47088154	CDK16	ENST00000518022.1	1.99128101945003	1786	1478	1477	-13	-14	-235	308	1490	221
chrX	47088429	CDK16	ENST00000276052.6	2.21387755102041	2052	1975	1974	262	261	-963	77	1712	1224
chrX	47088429	CDK16	ENST00000357227.4	2.21318144833198	2176	1753	1752	262	261	-967	423	1490	1228
chrX	47088429	CDK16	ENST00000457458.2	2.21318144833198	2190	1771	1770	262	261	-967	419	1508	1228
chrX	47088947	CDK16	ENST00000276052.6	2.63673469387755	2570	2493	2492	780	779	-445	77	1712	1224
chrX	47088947	CDK16	ENST00000357227.4	2.6346623270952	2694	2271	2270	780	779	-449	423	1490	1228
chrX	47088947	CDK16	ENST00000457458.2	2.6346623270952	2708	2289	2288	780	779	-449	419	1508	1228
chrX	47306455	ZNF41	ENST00000313116.7	2.24113475177305	3119	2714	2713	374	373	-1177	405	2339	1550
chrX	47306455	ZNF41	ENST00000377065.4	2.24113475177305	3353	2714	2713	374	373	-1177	639	2339	1550
chrX	47306455	ZNF41	ENST00000397050.2	2.29495268138801	3520	2744	2743	374	373	-894	776	2369	1267
chrX	47422698	ARAF	ENST00000290277.6	1.29982363315697	273	170	169	-397	-398	-887	103	566	489
chrX	47422698	ARAF	ENST00000377039.2	1.3030303030303	258	170	169	-391	-392	-1012	88	560	620
chrX	47422698	ARAF	ENST00000377045.4	1.09335529928611	363	170	169	-1651	-1652	-2094	193	1820	442
chrX	47431041	ARAF	ENST00000377045.4	2.4176072234763	2199	2006	2005	185	184	-258	193	1820	442
chrX	47511220	UXT	ENST00000333119.3	2.47727272727273	550	495	494	21	20	-23	55	473	43
chrX	47511220	UXT	ENST00000335890.2	2.56756756756757	684	531	530	21	20	-16	153	509	36
chrX	47837018	ZNF182	ENST00000305127.6	1.24375	813	468	467	-1452	-1453	-2759	345	1919	1306
chrX	47837018	ZNF182	ENST00000376943.3	1.22061191626409	696	411	410	-1452	-1453	-2768	285	1862	1315
chrX	47837018	ZNF182	ENST00000396965.1	1.24375	818	468	467	-1452	-1453	-2767	350	1919	1314
chrX	48380196	EBP	ENST00000495186.1	0.791008505467801	650	-172	-173	-865	-866	-1124	822	692	258
chrX	48386867	EBP	ENST00000495186.1	2.08494208494208	1537	715	714	22	21	-237	822	692	258
chrX	48418930	TBC1D25	ENST00000376771.4	1.79051765844219	1974	1634	1633	-433	-434	-2067	340	2066	1633
chrX	48418930	TBC1D25	ENST00000537536.1	1.66819923371648	1574	872	871	-433	-434	-553	702	1304	119
chrX	48436058	RBM3	ENST00000354480.2	2.44995571302037	1262	976	975	508	507	-621	286	467	1128
chrX	48436058	RBM3	ENST00000376755.1	2.53629976580796	931	703	702	229	228	-198	228	473	426
chrX	48436058	RBM3	ENST00000376759.3	2.14092307692308	765	703	702	229	228	-1396	62	473	1624
chrX	48436058	RBM3	ENST00000430348.2	2.15331491712707	1397	621	620	111	110	-613	776	509	723
chrX	48780103	OTUD5	ENST00000156084.4	2.3613707165109	2124	2064	2063	348	347	-615	60	1715	962
chrX	48780103	OTUD5	ENST00000376488.3	2.36174636174636	2077	2049	2048	348	347	-614	28	1700	961
chrX	48780103	OTUD5	ENST00000396743.3	2.13260869565217	1883	1823	1822	122	121	-798	60	1700	919
chrX	48929074	PRAF2	ENST00000376390.4	2.63496503496504	1074	991	990	454	453	-261	83	536	714
chrX	49646134	USP27X	ENST00000508866.2	1.92938496583144	1664	1224	1223	-93	-94	-1032	440	1316	938
chrX	51234437	NUDT11	ENST00000375992.3	2.09436133486766	810	659	658	164	163	-1574	151	494	1737
chrX	51639752	MAGED1	ENST00000326587.7	1.4283269148481	1190	1001	1000	-1336	-1337	-1556	189	2336	219
chrX	51639752	MAGED1	ENST00000375695.2	1.46666666666667	1321	1169	1168	-1336	-1337	-1553	152	2504	216
chrX	51639752	MAGED1	ENST00000375722.1	1.4283269148481	1252	1001	1000	-1336	-1337	-1553	251	2336	216
chrX	51639752	MAGED1	ENST00000375772.3	1.4283269148481	1147	1001	1000	-1336	-1337	-1553	146	2336	216
chrX	51639788	MAGED1	ENST00000326587.7	1.44373127941806	1226	1037	1036	-1300	-1301	-1520	189	2336	219
chrX	51639788	MAGED1	ENST00000375695.2	1.4810379241517	1357	1205	1204	-1300	-1301	-1517	152	2504	216
chrX	51639788	MAGED1	ENST00000375722.1	1.44373127941806	1288	1037	1036	-1300	-1301	-1517	251	2336	216
chrX	51639788	MAGED1	ENST00000375772.3	1.44373127941806	1183	1037	1036	-1300	-1301	-1517	146	2336	216
chrX	51644676	MAGED1	ENST00000326587.7	1.85023534445871	2176	1987	1986	-350	-351	-570	189	2336	219
chrX	51644676	MAGED1	ENST00000375695.2	1.86027944111776	2307	2155	2154	-350	-351	-567	152	2504	216
chrX	51644676	MAGED1	ENST00000375722.1	1.85023534445871	2238	1987	1986	-350	-351	-567	251	2336	216
chrX	51644676	MAGED1	ENST00000375772.3	1.85023534445871	2133	1987	1986	-350	-351	-567	146	2336	216
chrX	53116994	TSPYL2	ENST00000375442.4	1.93900096061479	2086	1955	1954	-127	-128	-728	131	2081	600
chrX	53223558	KDM5C	ENST00000375379.3	1.81322207958922	4333	3801	3800	-873	-874	-911	532	4673	37
chrX	53223558	KDM5C	ENST00000375383.3	1.80817402768622	4210	3678	3677	-873	-874	-911	532	4550	37
chrX	53223558	KDM5C	ENST00000375401.3	1.81165919282511	4333	3801	3800	-882	-883	-1697	532	4682	814
chrX	53223558	KDM5C	ENST00000404049.3	1.81153846153846	4084	3798	3797	-882	-883	-1592	286	4679	709
chrX	53223558	KDM5C	ENST00000452825.3	1.8695652173913	4132	3600	3599	-540	-541	-1963	532	4139	1422
chrX	53409285	SMC1A	ENST00000322213.4	1.89276066990816	3432	3305	3304	-397	-398	-6351	127	3701	5953
chrX	53421723	SMC1A	ENST00000322213.4	1.79632631010265	3075	2948	2947	-754	-755	-6708	127	3701	5953
chrX	53431999	SMC1A	ENST00000322213.4	1.5783360345759	2268	2141	2140	-1561	-1562	-7515	127	3701	5953
chrX	53431999	SMC1A	ENST00000375340.6	1.9277885235332	1492	1439	1438	-112	-113	-268	53	1550	155
chrX	53458967	HSD17B10	ENST00000168216.6	1.57888040712468	482	455	454	-331	-332	-477	27	785	145
chrX	53458967	HSD17B10	ENST00000375298.4	1.8921568627451	459	455	454	-55	-56	-363	4	509	307
chrX	53458967	HSD17B10	ENST00000375304.5	1.59947299077734	465	455	454	-304	-305	-450	10	758	145
chrX	53561505	HUWE1	ENST00000262854.6	1.97546666666667	13204	12803	12802	-322	-323	-1487	401	13124	1164
chrX	53561505	HUWE1	ENST00000342160.3	1.97546666666667	13260	12803	12802	-322	-323	-1535	457	13124	1212
chrX	53574963	HUWE1	ENST00000262854.6	1.78529523809524	10708	10307	10306	-2818	-2819	-3983	401	13124	1164
chrX	53574963	HUWE1	ENST00000342160.3	1.78529523809524	10764	10307	10306	-2818	-2819	-4031	457	13124	1212
chrX	55033174	APEX2	ENST00000374987.3	1.55427103403982	928	863	862	-694	-695	-2316	65	1556	1621
chrX	55033887	APEX2	ENST00000374987.3	2.01171393341554	1641	1576	1575	19	18	-1603	65	1556	1621
chrX	55172487	FAM104B	ENST00000425133.2	2.0357568533969	419	381	380	30	29	-809	38	350	838
chrX	55172487	FAM104B	ENST00000472571.2	2.25902335456476	410	385	384	244	243	-698	25	140	941
chrX	55172487	FAM104B	ENST00000477847.2	2.04304160688666	502	369	368	30	29	-667	133	338	696
chrX	55172487	FAM104B	ENST00000489298.1	2.20547945205479	595	375	374	30	29	-116	220	344	145
chrX	68381985	PJA1	ENST00000361478.1	1.56780538302277	1474	1097	1096	-835	-836	-1280	377	1931	444
chrX	68381985	PJA1	ENST00000374571.4	1.52744765138653	1420	932	931	-835	-836	-1251	488	1766	415
chrX	68381985	PJA1	ENST00000374583.1	1.56780538302277	1403	1097	1096	-835	-836	-1288	306	1931	452
chrX	68381985	PJA1	ENST00000374584.3	1.38961988304094	826	533	532	-835	-836	-1288	293	1367	452
chrX	68725703	FAM155B	ENST00000252338.4	1.40732910500352	619	578	577	-841	-842	-3393	41	1418	2551
chrX	69354516	IGBP1	ENST00000342206.6	1.32549019607843	830	332	331	-688	-689	-1031	498	1019	342
chrX	69354516	IGBP1	ENST00000356413.4	1.32549019607843	634	332	331	-688	-689	-1031	302	1019	342
chrX	69640368	KIF4A	ENST00000374403.3	2.44620811287478	4033	3952	3951	253	252	-314	81	3698	566
chrX	70280752	SNX12	ENST00000276105.3	2.78082191780822	687	591	590	114	113	-32	96	476	145
chrX	70280752	SNX12	ENST00000374274.3	2.06440677966102	719	603	602	114	113	-1656	116	488	1769
chrX	70519858	NONO	ENST00000276079.8	1.95197740112994	1552	1348	1347	-68	-69	-1160	204	1415	1091
chrX	70519858	NONO	ENST00000373841.1	1.95197740112994	1445	1348	1347	-68	-69	-1160	97	1415	1091
chrX	70519858	NONO	ENST00000373856.3	1.95197740112994	1659	1348	1347	-68	-69	-261	311	1415	192
chrX	70519858	NONO	ENST00000535149.1	1.940818102698	1723	1081	1080	-68	-69	-1158	642	1148	1089
chrX	70519968	NONO	ENST00000276079.8	2.03846153846154	1662	1458	1457	42	41	-1050	204	1415	1091
chrX	70519968	NONO	ENST00000373841.1	2.03846153846154	1555	1458	1457	42	41	-1050	97	1415	1091
chrX	70519968	NONO	ENST00000373856.3	2.21761658031088	1769	1458	1457	42	41	-151	311	1415	192
chrX	70519968	NONO	ENST00000535149.1	2.03853211009174	1833	1191	1190	42	41	-1048	642	1148	1089
chrX	70519979	NONO	ENST00000276079.8	2.0485347985348	1673	1469	1468	53	52	-1039	204	1415	1091
chrX	70519979	NONO	ENST00000373841.1	2.0485347985348	1566	1469	1468	53	52	-1039	97	1415	1091
chrX	70519979	NONO	ENST00000373856.3	2.27461139896373	1780	1469	1468	53	52	-140	311	1415	192
chrX	70519979	NONO	ENST00000535149.1	2.04862385321101	1844	1202	1201	53	52	-1037	642	1148	1089
chrX	70787528	OGT	ENST00000373701.3	1.88010286081646	2914	2738	2737	-373	-374	-395	176	3110	21
chrX	70787528	OGT	ENST00000373719.3	1.88124801018784	2984	2768	2767	-373	-374	-2476	216	3140	2102
chrX	70793706	OGT	ENST00000373719.3	2.02948169281978	3419	3203	3202	62	61	-2041	216	3140	2102
