chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr6	31805021	C6orf48	ENST00000395789.1	0.865814696485623	541	-84	-85	-312	-313	-410	625	227	97
chr6	33257387	PFDN6	ENST00000374606.5	0.0610687022900763	15	-246	-247	-636	-637	-724	261	389	87
chr6	33257387	PFDN6	ENST00000374607.1	0.0869565217391304	9	-105	-106	-495	-496	-571	114	389	75
chr6	33257387	PFDN6	ENST00000374610.2	0.12280701754386	13	-100	-101	-490	-491	-507	113	389	16
chr6	33257387	PFDN6	ENST00000395131.1	0.761083743842365	308	-97	-98	-487	-488	-575	405	389	87
chr6	33272850	TAPBP	ENST00000426633.2	1.51749174917492	954	784	783	-731	-732	-933	170	1514	201
chr6	33272850	TAPBP	ENST00000434618.2	1.58203414996288	1129	784	783	-563	-564	-2629	345	1346	2065
chr6	33272850	TAPBP	ENST00000475304.1	1.59814418272662	1047	838	837	-563	-564	-638	209	1400	74
chr6	35801790	SRPK1	ENST00000373822.1	2.56872246696035	3378	2935	2934	1291	1290	-979	443	1643	2269
chr6	35801790	SRPK1	ENST00000373825.2	2.55218135158255	3544	3259	3258	1291	1290	-1047	285	1967	2337
chr6	35801790	SRPK1	ENST00000423325.2	2.56872246696035	3377	3211	3210	1291	1290	-979	166	1919	2269
chr6	44394272	CDC5L	ENST00000371477.3	1.70734744707347	2002	1704	1703	-705	-706	-4420	298	2408	3714
chr6	56417422	DST	ENST00000244364.6	1.53486723382315	8506	8299	8298	-7217	-7218	-8235	207	15515	1017
chr6	56417422	DST	ENST00000361203.3	1.69396051103368	15542	15535	15534	-6851	-6852	-6888	7	22385	36
chr6	56417422	DST	ENST00000370788.2	1.57521081349206	9796	9277	9276	-6851	-6852	-7860	519	16127	1008
chr6	56417422	DST	ENST00000446842.2	1.66984039372614	14670	14563	14562	-7178	-7179	-8194	107	21740	1015
chr6	57049214	BAG2	ENST00000370693.5	2.04004961899699	1233	862	861	226	225	-5417	371	635	5642
chr6	57049214	BAG2	ENST00000545080.1	2.44313725490196	967	763	762	226	225	-284	204	536	509
chr6	82880198	IBTK	ENST00000306270.7	2.65464632454924	5555	5006	5005	944	943	-498	549	4061	1441
chr6	83921496	ME1	ENST00000369705.3	2.0957654723127	1982	1866	1865	147	146	-1388	116	1718	1534
chr6	83921496	ME1	ENST00000541327.1	2.42485549132948	1672	1368	1367	147	146	-199	304	1220	345
chr6	83921496	ME1	ENST00000543031.1	2.67123287671233	1855	1641	1640	147	146	-72	214	1493	218
chr6	97339030	NDUFAF4	ENST00000316149.7	1.90530303030303	557	478	477	-50	-51	-1841	79	527	1790
chr6	108582177	SNX3	ENST00000230085.8	0.849557522123894	287	-51	-52	-540	-541	-1467	338	488	926
chr6	108582177	SNX3	ENST00000349379.5	0.842105263157895	271	-51	-52	-474	-475	-618	322	422	143
chr6	111213569	AMD1	ENST00000368876.1	1.41478696741855	475	331	330	-467	-468	-2564	144	797	2096
chr6	111213569	AMD1	ENST00000368877.5	1.49128540305011	771	451	450	-467	-468	-833	320	917	365
chr6	111213569	AMD1	ENST00000368882.3	1.16755793226381	556	94	93	-467	-468	-2564	462	560	2096
chr6	111213569	AMD1	ENST00000368885.3	1.53532338308458	873	538	537	-467	-468	-2564	335	1004	2096
chr6	111213569	AMD1	ENST00000451850.2	1.27596899224806	499	178	177	-467	-468	-681	321	644	213
chr6	136667059	MAP7	ENST00000354570.3	1.96622222222222	2584	2174	2173	-76	-77	-1567	410	2249	1490
chr6	136667059	MAP7	ENST00000432797.2	1.95805739514349	2351	1736	1735	-76	-77	-443	615	1811	366
chr6	136667059	MAP7	ENST00000438100.2	1.96553287981859	2147	2129	2128	-76	-77	-474	18	2204	397
chr6	136667059	MAP7	ENST00000454590.1	1.96718480138169	2357	2240	2239	-76	-77	-761	117	2315	684
chr6	136667059	MAP7	ENST00000544465.1	1.96553287981859	2221	2129	2128	-76	-77	-522	92	2204	445
chr6	153296738	FBXO5	ENST00000229758.3	1.09077380952381	180	122	121	-1222	-1223	-1856	58	1343	633
chr6	153296738	FBXO5	ENST00000367241.3	0.958005249343832	364	-16	-17	-1222	-1223	-1856	380	1205	633
chr7	1516290	INTS1	ENST00000404767.3	1.77088087631219	5152	5067	5066	-1506	-1507	-1806	85	6572	299
chr7	6063990	EIF2AK1	ENST00000199389.6	2.1295914156005	2353	2207	2206	314	313	-2109	146	1892	2422
chr7	6502549	KDELR2	ENST00000258739.4	2.10825242718447	1046	862	861	223	222	-1837	184	638	2059
chr7	6844662	CCZ1B	ENST00000316731.8	1.69910282953761	1585	1013	1012	-436	-437	-1299	572	1448	862
chr7	6844662	CCZ1B	ENST00000538180.1	1.57254901960784	916	584	583	-436	-437	-719	332	1019	282
chr7	42957104	PSMA2	ENST00000223321.4	2.09677419354839	838	774	773	69	68	-644	64	704	712
chr7	42957104	PSMA2	ENST00000445517.1	2.42857142857143	590	564	563	69	68	-92	26	494	160
chr7	44875162	H2AFV	ENST00000222690.6	1.84347826086957	396	291	290	-54	-55	-3407	105	344	3352
chr7	44875162	H2AFV	ENST00000308153.4	1.75193798449612	382	291	290	-96	-97	-369	91	386	272
chr7	44875162	H2AFV	ENST00000349299.3	1.64835164835165	226	177	176	-96	-97	-369	49	272	272
chr7	44875162	H2AFV	ENST00000350771.3	1.68932038834951	317	213	212	-96	-97	-369	104	308	272
chr7	44875162	H2AFV	ENST00000437072.1	1.76623376623377	287	177	176	-54	-55	-301	110	230	246
chr7	44875162	H2AFV	ENST00000446531.1	1.78861788617886	402	291	290	-78	-79	-638	111	368	559
chr7	51097040	COBL	ENST00000265136.7	1.46302165874274	1918	1753	1752	-2033	-2034	-3372	165	3785	1338
chr7	51097040	COBL	ENST00000395542.2	1.49578373015873	2183	1999	1998	-2033	-2034	-3371	184	4031	1337
chr7	75518106	RHBDD2	ENST00000006777.6	2.76748251748252	1668	1534	1533	439	438	-133	134	1094	571
chr7	75518106	RHBDD2	ENST00000318622.4	2.76083188908146	1739	1111	1110	439	438	-138	628	671	576
chr7	75518106	RHBDD2	ENST00000428119.1	2.76748251748252	1140	1111	1110	439	438	-133	29	671	571
chr7	100470818	TRIP6	ENST00000200457.4	1.92522711390636	1683	1324	1323	-107	-108	-258	359	1430	150
chr7	102944422	PMPCB	ENST00000249269.4	1.40204081632653	628	591	590	-879	-880	-1843	37	1469	963
chr7	102944422	PMPCB	ENST00000420236.2	1.22772277227723	989	276	275	-936	-937	-1395	713	1211	458
chr7	102944422	PMPCB	ENST00000428154.1	1.40122199592668	615	591	590	-882	-883	-1098	24	1472	215
chr7	102952257	PMPCB	ENST00000249269.4	1.84557823129252	1280	1243	1242	-227	-228	-1191	37	1469	963
chr7	102952257	PMPCB	ENST00000420236.2	1.76567656765677	1641	928	927	-284	-285	-743	713	1211	458
chr7	102952257	PMPCB	ENST00000428154.1	1.8438560760353	1267	1243	1242	-230	-231	-446	24	1472	215
chr7	102952258	PMPCB	ENST00000249269.4	1.84625850340136	1281	1244	1243	-226	-227	-1190	37	1469	963
chr7	102952258	PMPCB	ENST00000420236.2	1.76650165016502	1642	929	928	-283	-284	-742	713	1211	458
chr7	102952258	PMPCB	ENST00000428154.1	1.84453496266124	1268	1244	1243	-229	-230	-445	24	1472	215
chr7	128410046	CALU	ENST00000249364.4	2.35760728218466	1874	1773	1772	825	824	-1482	101	947	2306
chr7	128410046	CALU	ENST00000449187.2	2.58552164655784	1853	1773	1772	825	824	-584	80	947	1408
chr7	128410046	CALU	ENST00000535011.2	2.37683592110785	1724	1573	1572	898	897	-1485	151	674	2382
chr7	128410046	CALU	ENST00000535623.1	2.51039260969977	2933	1991	1990	1547	1546	-1484	942	443	3030
chr7	128410046	CALU	ENST00000538546.1	2.35729753139887	1498	1320	1319	825	824	-1484	178	494	2308
chr7	128410046	CALU	ENST00000542996.2	2.35714285714286	2739	1797	1796	825	824	-1485	942	971	2309
chr7	134127419	AKR1B1	ENST00000285930.4	2.16137566137566	1091	1012	1011	61	60	-317	79	950	377
chr8	6615769	AGPAT5	ENST00000285518.6	2.37802197802198	2266	1955	1954	860	859	-1415	311	1094	2274
chr8	17402105	SLC7A2	ENST00000004531.10	1.30615164520744	689	642	641	-1455	-1456	-6870	47	2096	5414
chr8	17402105	SLC7A2	ENST00000398090.3	1.30659025787966	689	642	641	-1452	-1453	-6867	47	2093	5414
chr8	17402105	SLC7A2	ENST00000470360.1	1.30659025787966	758	642	641	-1452	-1453	-6879	116	2093	5426
chr8	17402105	SLC7A2	ENST00000494857.1	1.26403641881639	739	522	521	-1455	-1456	-6882	217	1976	5426
chr8	17402105	SLC7A2	ENST00000522656.1	1.26403641881639	690	522	521	-1455	-1456	-1583	168	1976	127
chr8	17424266	SLC7A2	ENST00000004531.10	2.29750692520776	3755	3708	3707	1611	1610	-3804	47	2096	5414
chr8	17424266	SLC7A2	ENST00000398090.3	2.29750692520776	3752	3705	3704	1611	1610	-3804	47	2093	5414
chr8	17424266	SLC7A2	ENST00000470360.1	2.29684908789386	3821	3705	3704	1611	1610	-3816	116	2093	5426
chr8	17424266	SLC7A2	ENST00000494857.1	2.29684908789386	3805	3588	3587	1611	1610	-3816	217	1976	5426
chr8	17743036	FGL1	ENST00000381840.2	1.02981895633653	224	28	27	-911	-912	-1110	196	938	198
chr8	17743036	FGL1	ENST00000381841.2	1.02981895633653	263	28	27	-911	-912	-1110	235	938	198
chr8	17743036	FGL1	ENST00000398054.1	1.02981895633653	351	28	27	-911	-912	-1110	323	938	198
chr8	17743036	FGL1	ENST00000398056.2	1.02981895633653	843	28	27	-911	-912	-1123	815	938	211
chr8	17743036	FGL1	ENST00000427924.1	1.02981895633653	136	28	27	-911	-912	-1110	108	938	198
chr8	17743036	FGL1	ENST00000518650.1	1.02981895633653	173	28	27	-911	-912	-919	145	938	7
chr8	17743036	FGL1	ENST00000522444.1	1.02981895633653	252	28	27	-911	-912	-1114	224	938	202
chr8	19677913	INTS10	ENST00000397977.3	1.15236755743085	722	325	324	-1808	-1809	-2081	397	2132	272
chr8	57873900	IMPAD1	ENST00000262644.4	2.41843003412969	3790	3532	3531	2452	2451	-3408	258	1079	5859
chr8	64123458	YTHDF3	ENST00000517371.1	2.43592552026287	1576	1353	1352	1194	1193	-1545	223	158	2738
chr8	64123458	YTHDF3	ENST00000539294.1	2.38741077222583	3264	2949	2948	1194	1193	-1888	315	1754	3081
chr8	64123458	YTHDF3	ENST00000542911.2	2.38778824293602	3204	2382	2381	1194	1193	-1885	822	1187	3078
chr8	95802798	DPY19L4	ENST00000414645.2	2.1681100356597	2930	2832	2831	660	659	-3266	98	2171	3925
chr8	101932006	YWHAZ	ENST00000353245.3	2.4559043348281	1736	1653	1652	915	914	-1092	83	737	2006
chr8	101932006	YWHAZ	ENST00000395956.3	2.45522388059702	1878	1653	1652	915	914	-1095	225	737	2009
chr8	101932006	YWHAZ	ENST00000395957.2	2.21952975047985	1994	1653	1652	915	914	-3253	341	737	4167
chr8	101932006	YWHAZ	ENST00000395958.2	2.43282876064333	1864	1653	1652	915	914	-1199	211	737	2113
chr8	101932006	YWHAZ	ENST00000457309.1	2.43282876064333	1807	1653	1652	915	914	-1199	154	737	2113
chr8	101932090	YWHAZ	ENST00000353245.3	2.41405082212257	1652	1569	1568	831	830	-1176	83	737	2006
chr8	101932090	YWHAZ	ENST00000395956.3	2.4134328358209	1794	1569	1568	831	830	-1179	225	737	2009
chr8	101932090	YWHAZ	ENST00000395957.2	2.19937619961612	1910	1569	1568	831	830	-3337	341	737	4167
chr8	101932090	YWHAZ	ENST00000395958.2	2.39309366130558	1780	1569	1568	831	830	-1283	211	737	2113
chr8	101932090	YWHAZ	ENST00000457309.1	2.39309366130558	1723	1569	1568	831	830	-1283	154	737	2113
chr8	101932090	YWHAZ	ENST00000521309.1	2.96180555555556	1365	1209	1208	831	830	-33	156	377	863
chr8	101932090	YWHAZ	ENST00000522542.1	2.96180555555556	1360	1344	1343	831	830	-33	16	512	863
chr8	103217553	RRM2B	ENST00000251810.3	2.77334067749931	4107	3864	3863	2808	2807	-823	243	1055	3630
chr8	103846968	AZIN1	ENST00000337198.5	1.43949517446177	1755	592	591	-755	-756	-2965	1163	1346	2209
chr8	103846968	AZIN1	ENST00000347770.4	1.43949517446177	1357	592	591	-755	-756	-1499	765	1346	743
chr8	117875450	RAD21	ENST00000297338.2	1.10179324894515	480	193	192	-1703	-1704	-3268	287	1895	1564
chr8	119122857	EXT1	ENST00000378204.2	1.19143239625167	1235	429	428	-1812	-1813	-7034	806	2240	5221
chr8	141297807	TRAPPC9	ENST00000389327.3	1.54210526315789	1987	1854	1853	-1566	-1567	-2284	133	3419	717
chr8	141297807	TRAPPC9	ENST00000389328.4	1.58139534883721	2189	2175	2174	-1566	-1567	-2284	14	3740	717
chr8	141297807	TRAPPC9	ENST00000438773.2	1.54569190600522	2014	1881	1880	-1566	-1567	-2282	133	3446	715
chr8	145002139	PLEC	ENST00000322810.4	1.26275346851654	3862	3693	3692	-10362	-10363	-11386	169	14054	1023
chr8	145002139	PLEC	ENST00000345136.3	1.240545294635	3410	3282	3281	-10362	-10363	-11386	128	13643	1023
chr8	145002139	PLEC	ENST00000354589.3	1.240545294635	3349	3282	3281	-10362	-10363	-11386	67	13643	1023
chr8	145002139	PLEC	ENST00000354958.2	1.23685373398144	3364	3216	3215	-10362	-10363	-11386	148	13577	1023
chr8	145002139	PLEC	ENST00000356346.3	1.23820026466696	3296	3240	3239	-10362	-10363	-11386	56	13601	1023
chr8	145002139	PLEC	ENST00000357649.2	1.24121265377856	3302	3294	3293	-10362	-10363	-11386	8	13655	1023
chr8	145002139	PLEC	ENST00000398774.2	1.23516386182462	3259	3186	3185	-10362	-10363	-11386	73	13547	1023
chr8	145002139	PLEC	ENST00000436759.2	1.24502732240437	3400	3363	3362	-10362	-10363	-11386	37	13724	1023
chr8	145007415	PLEC	ENST00000322810.4	1.12657417289221	1948	1779	1778	-12276	-12277	-13300	169	14054	1023
chr8	145007415	PLEC	ENST00000345136.3	1.10026385224274	1496	1368	1367	-12276	-12277	-13300	128	13643	1023
chr8	145007415	PLEC	ENST00000354589.3	1.10026385224274	1435	1368	1367	-12276	-12277	-13300	67	13643	1023
chr8	145007415	PLEC	ENST00000354958.2	1.0958904109589	1450	1302	1301	-12276	-12277	-13300	148	13577	1023
chr8	145007415	PLEC	ENST00000356346.3	1.09748566387296	1382	1326	1325	-12276	-12277	-13300	56	13601	1023
chr8	145007415	PLEC	ENST00000357649.2	1.10105448154657	1388	1380	1379	-12276	-12277	-13300	8	13655	1023
chr8	145007415	PLEC	ENST00000398774.2	1.09388839681134	1345	1272	1271	-12276	-12277	-13300	73	13547	1023
chr8	145007415	PLEC	ENST00000436759.2	1.1055737704918	1486	1449	1448	-12276	-12277	-13300	37	13724	1023
chr8	145150084	CYC1	ENST00000318911.4	1.0838445807771	154	82	81	-896	-897	-1085	72	977	188
chr9	33112567	B4GALT1	ENST00000379731.4	2.31416400425985	2268	2082	2081	885	884	-1932	186	1196	2816
chr9	34616084	DCTN3	ENST00000259632.7	1.52584670231729	310	295	294	-266	-267	-497	15	560	230
chr9	34616084	DCTN3	ENST00000341694.2	1.55555555555556	304	295	294	-236	-237	-594	9	530	357
chr9	34616084	DCTN3	ENST00000378913.2	1.68764568764569	311	295	294	-134	-135	-639	16	428	504
chr9	34616084	DCTN3	ENST00000447983.2	2.46822033898305	2119	2066	2065	1547	1546	-1757	53	518	3303
chr9	34616084	DCTN3	ENST00000477738.2	1.55555555555556	298	295	294	-236	-237	-414	3	530	177
chr9	79001092	RFK	ENST00000376736.1	2.64984059511158	2024	1691	1690	1223	1222	-659	333	467	1881
chr9	96327606	FAM120A	ENST00000277165.6	2.50031908104659	4334	4141	4140	784	783	-783	193	3356	1566
chr9	96327606	FAM120A	ENST00000333936.5	2.49777777777778	4249	4225	4224	784	783	-791	24	3440	1574
chr9	96327606	FAM120A	ENST00000340893.4	2.49777777777778	4027	4003	4002	784	783	-791	24	3218	1574
chr9	127074876	NEK6	ENST00000320246.5	1.19002123142251	323	179	178	-763	-764	-3123	144	941	2359
chr9	127074876	NEK6	ENST00000373600.3	1.26915708812261	495	281	280	-763	-764	-3123	214	1043	2359
chr9	127074876	NEK6	ENST00000373603.1	1.19002123142251	323	179	178	-763	-764	-3123	144	941	2359
chr9	127074876	NEK6	ENST00000394199.2	1.26915708812261	490	281	280	-763	-764	-2254	209	1043	1490
chr9	127074876	NEK6	ENST00000539416.1	1.24975417895772	327	254	253	-763	-764	-2254	73	1016	1490
chr9	127074876	NEK6	ENST00000540326.1	1.23393574297189	323	233	232	-763	-764	-2254	90	995	1490
chr9	127074876	NEK6	ENST00000545174.1	1.19002123142251	318	179	178	-763	-764	-2254	139	941	1490
chr9	127074876	NEK6	ENST00000546191.1	1.19002123142251	325	179	178	-763	-764	-2254	146	941	1490
chr9	128322026	MAPKAP1	ENST00000265960.3	1.46781389420013	1066	734	733	-835	-836	-2328	332	1568	1492
chr9	128322026	MAPKAP1	ENST00000350766.3	1.50239561943874	1035	734	733	-727	-728	-2220	301	1460	1492
chr9	128322026	MAPKAP1	ENST00000373498.1	1.46781389420013	802	734	733	-835	-836	-2328	68	1568	1492
chr9	128322026	MAPKAP1	ENST00000373503.3	1.15911379657603	716	158	157	-835	-836	-2328	558	992	1492
chr9	128322026	MAPKAP1	ENST00000373511.2	1.5140056022409	1063	734	733	-694	-695	-2188	329	1427	1493
chr9	128322026	MAPKAP1	ENST00000394060.3	1.75514403292181	1063	734	733	-238	-239	-522	329	971	283
chr9	128322026	MAPKAP1	ENST00000394063.1	1.15911379657603	648	158	157	-835	-836	-2328	490	992	1492
chr9	130268756	FAM129B	ENST00000373312.3	2.24500665778961	2822	2609	2608	368	367	-1134	213	2240	1501
chr9	130268756	FAM129B	ENST00000373314.3	2.24435590969455	2621	2570	2569	368	367	-1138	51	2201	1505
chr9	131133680	URM1	ENST00000372847.1	1.109375	30	21	20	-171	-172	-722	9	191	550
chr9	131133680	URM1	ENST00000372850.1	1.109375	40	21	20	-171	-172	-3004	19	191	2832
chr9	131133680	URM1	ENST00000372853.4	1.06862745098039	82	21	20	-285	-286	-1285	61	305	999
chr9	131133680	URM1	ENST00000452446.1	1.04761904761905	82	21	20	-420	-421	-1643	61	440	1222
chr9	131191105	CERCAM	ENST00000372838.4	1.53467561521253	1353	956	955	-832	-833	-1331	397	1787	498
chr9	131191105	CERCAM	ENST00000372842.1	1.46460746460746	3865	722	721	-832	-833	-1331	3143	1553	498
chrX	7270384	STS	ENST00000217961.4	2.45768300725434	4053	3834	3833	2082	2081	-2467	219	1751	4548
chrX	23697345	PRDX4	ENST00000379341.4	1.66176470588235	664	540	539	-276	-277	-340	124	815	63
chrX	47101007	USP11	ENST00000377107.2	1.39377488237423	1441	1088	1087	-1675	-1676	-2073	353	2762	397
chrX	54471639	TSR2	ENST00000375151.4	2.70010672358591	1252	1232	1231	656	655	-281	20	575	936
chrX	64960744	MSN	ENST00000360270.5	2.48575638506876	2894	2723	2722	989	988	-1047	171	1733	2035
chrX	77385465	TAF9B	ENST00000341864.5	2.88184747583244	2492	2398	2397	1642	1641	-220	94	755	1861
chrX	100666941	HNRNPH2	ENST00000316594.5	0.551282051282051	42	-35	-36	-1385	-1386	-2180	77	1349	794
chrX	100669055	HNRNPH2	ENST00000316594.5	2.91698113207547	2156	2079	2078	729	728	-66	77	1349	794
chrX	106894140	PRPS1	ENST00000372435.4	2.88329979879276	1956	1835	1834	878	877	-116	121	956	993
chrX	118377501	PGRMC1	ENST00000217971.7	2.23432343234323	982	872	871	284	283	-928	110	587	1211
chrX	118377501	PGRMC1	ENST00000535419.1	2.23451692815855	754	716	715	284	283	-927	38	431	1210
chrX	123211816	STAG2	ENST00000218089.9	1.70475439978986	3192	2683	2682	-1124	-1125	-2025	509	3806	900
chrX	123211816	STAG2	ENST00000371144.3	1.72591991341991	2962	2683	2682	-1013	-1014	-1318	279	3695	304
chrX	123211816	STAG2	ENST00000371145.3	1.70475439978986	2963	2683	2682	-1124	-1125	-1429	280	3806	304
chrX	123211816	STAG2	ENST00000371157.3	1.72591991341991	2918	2683	2682	-1013	-1014	-3072	235	3695	2058
chrX	123211816	STAG2	ENST00000371160.1	1.72591991341991	2972	2683	2682	-1013	-1014	-3072	289	3695	2058
chrX	128726344	OCRL	ENST00000357121.5	2.91532082060236	4943	4779	4778	2097	2096	-194	164	2681	2290
chrX	128726344	OCRL	ENST00000371113.4	2.91532082060236	4967	4803	4802	2097	2096	-194	164	2705	2290
chrX	135292671	FHL1	ENST00000345434.3	2.39715302491103	1610	1530	1529	558	557	-847	80	971	1404
chrX	135292671	FHL1	ENST00000370683.1	2.36506746626687	1717	1378	1377	487	486	-847	339	890	1333
chrX	135292671	FHL1	ENST00000370690.3	2.36506746626687	1593	1330	1329	487	486	-847	263	842	1333
chrX	135292671	FHL1	ENST00000394153.2	2.36506746626687	1526	1330	1329	487	486	-847	196	842	1333
chrX	135292671	FHL1	ENST00000394155.2	2.39715302491103	1858	1530	1529	558	557	-847	328	971	1404
chrX	135292671	FHL1	ENST00000535737.1	2.36506746626687	1589	1330	1329	487	486	-847	259	842	1333
chrX	135292671	FHL1	ENST00000539015.1	2.36506746626687	1465	1417	1416	487	486	-847	48	929	1333
chrX	135292671	FHL1	ENST00000543669.1	2.36506746626687	2040	1330	1329	487	486	-847	710	842	1333
chrX	135292988	FHL1	ENST00000345434.3	2.62277580071174	1927	1847	1846	875	874	-530	80	971	1404
chrX	135292988	FHL1	ENST00000370683.1	2.60269865067466	2034	1695	1694	804	803	-530	339	890	1333
chrX	135292988	FHL1	ENST00000370690.3	2.60269865067466	1910	1647	1646	804	803	-530	263	842	1333
chrX	135292988	FHL1	ENST00000394153.2	2.60269865067466	1843	1647	1646	804	803	-530	196	842	1333
chrX	135292988	FHL1	ENST00000394155.2	2.62277580071174	2175	1847	1846	875	874	-530	328	971	1404
chrX	135292988	FHL1	ENST00000535737.1	2.60269865067466	1906	1647	1646	804	803	-530	259	842	1333
chrX	135292988	FHL1	ENST00000539015.1	2.60269865067466	1782	1734	1733	804	803	-530	48	929	1333
chrX	135292988	FHL1	ENST00000543669.1	2.60269865067466	2357	1647	1646	804	803	-530	710	842	1333
chrX	152960066	SLC6A8	ENST00000253122.5	1.82494758909853	2049	1574	1573	-334	-335	-1713	475	1907	1378
chrX	152960066	SLC6A8	ENST00000430077.2	1.78630838131798	1444	1229	1228	-334	-335	-447	215	1562	112
chrX	152966032	BCAP31	ENST00000345046.6	2.81818181818182	1508	1101	1100	360	359	-80	407	740	439
chrX	152966032	BCAP31	ENST00000441714.1	2.80898876404494	1327	1101	1100	360	359	-85	226	740	444
chrX	152966032	BCAP31	ENST00000458587.2	2.82191780821918	1731	1302	1301	360	359	-78	429	941	437
chrX	153052355	IDH3G	ENST00000217901.5	1.69796954314721	1021	825	824	-357	-358	-463	196	1181	105
chrX	153052355	IDH3G	ENST00000370092.3	1.72178477690289	1010	825	824	-318	-319	-701	185	1142	382
chrX	153052355	IDH3G	ENST00000370093.1	1.80645161290323	879	825	824	-198	-199	-782	54	1022	583
chrX	153052355	IDH3G	ENST00000427365.2	1.671826625387	856	651	650	-318	-319	-669	205	968	350
chrX	153994237	DKC1	ENST00000369550.5	1.14692556634304	436	227	226	-1318	-1319	-2140	209	1544	821
